,basin_id,NSE_CNN_Transformer_135,NSE_CNN_LSTM_135,NSE_LSTM_135,NSE_CNN_Transformer_5_19196745_135,NSE_CNN_Transformer_7_19196745_135,NSE_CNN_Transformer_4_19196745_135,NSE_CNN_Transformer_8_19196745_135,NSE_CNN_Transformer_1_19196745_135,NSE_CNN_Transformer_2_19196745_135,NSE_CNN_Transformer_6_19196745_135,NSE_CNN_Transformer_3_19196745_135,NSE_CNN_LSTM_2_19196063_135,NSE_CNN_LSTM_8_19196063_135,NSE_CNN_LSTM_4_19196063_135,NSE_CNN_LSTM_7_19196063_135,NSE_CNN_LSTM_6_19196063_135,NSE_CNN_LSTM_1_19196063_135,NSE_CNN_LSTM_3_19196063_135,NSE_CNN_LSTM_5_19196063_135,NSE_LSTM_5_19196755_135,NSE_LSTM_2_19196755_135,NSE_LSTM_1_19196755_135,NSE_LSTM_3_19196755_135,NSE_LSTM_6_19196755_135,NSE_LSTM_8_19196755_135,NSE_LSTM_7_19196755_135,NSE_LSTM_4_19196755_135,p_mean,pet_mean,p_seasonality,frac_snow,aridity,high_prec_freq,high_prec_dur,high_prec_timing,low_prec_freq,low_prec_dur,low_prec_timing,geol_1st_class,glim_1st_class_frac,geol_2nd_class,glim_2nd_class_frac,carbonate_rocks_frac,geol_porostiy,geol_permeability,q_mean,runoff_ratio,slope_fdc,baseflow_index,stream_elas,q5,q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q_freq,hfd_mean,huc_02,gauge_name,soil_depth_pelletier,soil_depth_statsgo,soil_porosity,soil_conductivity,max_water_content,sand_frac,silt_frac,clay_frac,water_frac,organic_frac,other_frac,gauge_lat,gauge_lon,elev_mean,slope_mean,area_gages2,area_geospa_fabric,frac_forest,lai_max,lai_diff,gvf_max,gvf_diff,dom_land_cover_frac,dom_land_cover,root_depth_50,root_depth_99,mann_whitney_test_res,label
73,3300400,0.704336038,0.815549513,0.816203505,0.699672209,0.678732513,0.708610018,0.709306677,0.718804028,0.693002833,0.714528246,0.71203178,0.806888345,0.806125481,0.782642133,0.814144979,0.83841803,0.794550904,0.83264561,0.848980619,0.84900622,0.793404255,0.829326802,0.815159389,0.844961162,0.782149354,0.814950014,0.800670846,3.457906913,2.700828912,0.011870119,0.053766408,0.781058883,21.45,1.208450704,mam,248.5,4.141666667,son,Mixed sedimentary rocks,0.796357745,Carbonate sedimentary rocks,0.195243528,0.195243528,0.1084,-15.5792,1.366464934,0.395171116,1.398964966,0.288199325,2.097366322,0.001196645,6.520848536,33.05,2.24829932,161.2,17.24064171,0.003148528,157.4,5,"BEECH FORK AT MAUD, KY",1.228267297,0.929417455,0.475480234,0.450375911,0.372513747,8.183858245,38.34472831,33.88757839,0,0,19.75558008,37.83284,-85.29607,254.43,9.33197,1128.58,1128.54,0.4901,3.208154088,2.664235959,0.765662216,0.411730711,0.857701637,    cropland/natural vegetation mosaic,0.180083325,1.504166238,0.959129759,-0.000653992
74,5131500,0.704362265,0.694164546,0.689061939,0.709879417,0.722100794,0.668608396,0.70676224,0.739935653,0.613042748,0.757360833,0.717208036,0.771650696,0.709424948,0.68755734,0.716168428,0.633904336,0.716373352,0.683870881,0.634366387,0.778852018,0.603778311,0.749246343,0.688372224,0.675073375,0.736760932,0.716919298,0.563493014,1.996502396,1.921465804,0.760063193,0.171343451,0.962415977,18.4,1.36802974,jja,245,4.989816701,djf,Metamorphics,0.411344669,Siliciclastic sedimentary rocks,0.26920387,0,0.0649,-14.2673,0.577358473,0.289184964,1.639403633,0.515257274,1.134471909,0.046994683,2.288339649,19.45,7.203703704,102.55,41.85714286,0,216.55,9,"LITTLE FORK RIVER AT LITTLEFORK, MN",38.66733147,1.455096168,0.524667524,1.274256794,0.767794119,35.30059406,19.66323101,21.17080014,1.027984691,20.08639427,2.903175765,48.39578,-93.54933,413.17,5.75333,4383.51,4344.13,0.9729,4.248416951,3.603157126,0.841512296,0.429902026,0.871843089,    Mixed Forests,,,0.798445998,0.005102607
75,1552000,0.707995872,0.611530489,0.593756561,0.699100327,0.70936936,0.719857297,0.713289602,0.696086312,0.715516169,0.707027154,0.703720751,0.58025519,0.60314799,0.601768641,0.579758949,0.62917365,0.637679526,0.648531994,0.611927968,0.611514988,0.618701124,0.591283397,0.5776963,0.543559859,0.545545333,0.618371694,0.643379797,3.476997947,2.311664175,0.153983559,0.173059123,0.664844849,18.55,1.170347003,son,224.9,3.407575758,son,Siliciclastic sedimentary rocks,1,,0,0,0.2093,-14.4365,1.719249671,0.494463815,1.670861145,0.510549498,1.214325391,0.110470525,5.458543568,6.35,1.716216216,67.15,13.2970297,0,150.15,2,"Loyalsock Creek at Loyalsockville, PA",3.89556429,1.454987015,0.451261463,1.332821341,0.628217325,33.44363478,50.04951843,15.41812417,0,0,1.171333955,41.32508,-76.91246,461.43,37.27533,1129.49,1129.55,0.9911,4.969154779,4.376224239,0.885104673,0.48687381,0.945647482,    Deciduous Broadleaf Forest,0.189456475,1.972823741,0.382284382,0.017773928
76,7292500,0.708432544,0.754538571,0.732220822,0.710745741,0.74508713,0.729468702,0.704592222,0.674022464,0.723877635,0.680125933,0.699540524,0.7560625,0.768017358,0.710404299,0.72769023,0.765840077,0.757622668,0.772605594,0.778065839,0.684956738,0.785386254,0.735991519,0.571439177,0.78872536,0.724196486,0.769340671,0.797730371,4.255530459,3.474859001,-0.170541737,0.002579886,0.816551317,23.8,1.265957447,djf,261.8,5.088435374,son,Unconsolidated sediments,1,,0,0,0.2429,-12.1976,1.326588068,0.311732716,0.977611166,0.449695543,2.912389498,0.252553998,4.34298463,15.05,1.781065089,24.85,7.888888889,0,158.95,8,"HOMOCHITTO RIVER AT ROSETTA, MS",27.22700451,1.500000015,0.451942058,1.125701249,0.673561658,31.91679972,47.17264028,20.90834052,0,0,0,31.32472,-91.10944,115.81,7.03828,2073.09,2076.55,0.9468,5.085763694,3.37341325,0.838933229,0.185255718,0.908405532,    Mixed Forests,0.242263568,2.352363661,0.959129759,0.022317749
77,4059500,0.708613219,0.814642566,0.804042465,0.703559166,0.731339732,0.687792818,0.68702258,0.724488754,0.68579832,0.729012916,0.719891466,0.860072386,0.844318619,0.824051346,0.823469962,0.791579231,0.791812552,0.798638154,0.783198275,0.850212154,0.777364076,0.864370549,0.766801367,0.790797866,0.750437292,0.802844811,0.829511604,2.183022587,2.334936605,0.380564371,0.235319791,1.069588844,21.45,1.236311239,jja,245.45,4.080631754,djf,Siliciclastic sedimentary rocks,0.461609619,Carbonate sedimentary rocks,0.410948191,0.410948191,0.1141,-13.6525,0.659663747,0.302179075,1.344445567,0.52720028,1.832751879,0.070234444,2.602805869,16.85,8.868421053,67.9,25.14814815,0,200.4,4,"FORD RIVER NEAR HYDE, MI",35.59413203,1.500000015,0.44444322,2.465076583,0.64422844,50.8298084,33.40041191,12.01294977,0,4.067427749,0,45.75552,-87.20152,314.09,6.07833,1184.37,1188.82,0.9954,4.804853514,4.112760295,0.876828158,0.449707172,0.919823883,    Mixed Forests,0.244399967,2.328456235,0.573737374,0.010600101
78,8014500,0.711839099,0.761230601,0.741380573,0.693091192,0.715856346,0.709309487,0.718480622,0.701580081,0.732418745,0.685030062,0.738946255,0.778407581,0.743368537,0.759865633,0.76945877,0.780680911,0.755565341,0.734967398,0.767530633,0.754747014,0.765851675,0.743616087,0.77043025,0.713902334,0.78815922,0.669014497,0.725323504,4.472329911,3.270267611,-0.101712205,0.002245766,0.731222355,21.25,1.217765043,djf,253.3,4.815589354,mam,Unconsolidated sediments,0.871207039,Siliciclastic sedimentary rocks,0.128792961,0,0.1715,-13.9215,1.42309618,0.318200179,1.11765571,0.492428349,2.118819325,0.238068493,4.832602962,14.35,4.555555556,38.1,14.94117647,0,144.6,8,"Whiskey Chitto Creek Near Oberlin, LA",44.61327482,1.500000015,0.448874744,1.206643021,0.676398869,34.60596426,46.48669601,18.87780322,0,0,0,30.69875,-92.89319,57.95,3.28615,1305.15,1325.02,0.8187,4.670514733,2.735252332,0.822381094,0.144744491,0.783430565,    Mixed Forests,0.230508751,2.248401395,0.328205128,0.019850028
79,6906800,0.712092394,0.769999651,0.717147248,0.700349214,0.692398301,0.717555585,0.71931696,0.723295504,0.701453211,0.726822112,0.715548268,0.817591846,0.816231514,0.76993831,0.745105745,0.74955011,0.719813197,0.771392336,0.770374151,0.712996087,0.770333302,0.735018327,0.612517855,0.713647348,0.722979647,0.752136679,0.717548744,3.190375086,2.656419713,0.364725737,0.060450474,0.83263555,24.05,1.31420765,jja,269.15,5.32970297,djf,Carbonate sedimentary rocks,0.59709109,Siliciclastic sedimentary rocks,0.40290891,0.59709109,0.1224,-12.6822,0.917229115,0.287498833,0.708449407,0.194642402,2.485835687,0.008992538,3.07475619,43.05,3.075,213.45,19.67281106,0,198.3,10,"Lamine River near Otterville, MO",4.420657277,1.499138339,0.475249255,0.592431084,0.707773849,13.10863415,56.8100731,30.05524826,0,0,0.027824121,38.70225,-92.97883,279.08,8.38096,1414.75,1411.96,0.3516,2.580401525,2.174763762,0.713011099,0.40574105,0.772637099,    cropland/natural vegetation mosaic,0.18020227,1.510113516,0.014763015,0.052852403
80,11473900,0.71472437,0.767336134,0.768287523,0.69778275,0.717430368,0.71823014,0.702900523,0.723572903,0.715829547,0.732022457,0.710026274,0.776186316,0.765779301,0.704490626,0.732758523,0.802511262,0.772354634,0.803425209,0.781183201,0.753833283,0.73929371,0.786839974,0.741621129,0.784407098,0.756144309,0.777722672,0.806438009,3.65355373,2.797847912,-1.230574447,0.262478357,0.765788084,26.65,1.883392226,djf,277.05,10.24214418,jja,Siliciclastic sedimentary rocks,0.575037875,Metamorphics,0.391772321,0,0.1206,-14.6914,1.842948936,0.504426395,2.091859329,0.49146535,1.637187455,0.007498556,7.353668867,53.2,7.093333333,180,53.73134328,0,144.8,18,MF EEL R NR DOS RIOS CA,1.994949495,0.783653926,0.435755723,1.59367624,0.29263158,36.52148904,30.26055991,17.62286811,0,0,14.34472692,39.70627,-123.32529,1037.85,126.70666,1925.01,1930.41,0.9609,2.633486911,1.408469392,0.701223891,0.139687407,0.571273869,    Evergreen Needleleaf Forest,0.165959066,1.774370287,0.959129759,-0.000951389
81,4122200,0.716438821,0.750328264,0.771829436,0.722042872,0.699060749,0.709086314,0.740805224,0.673882294,0.739027494,0.772870914,0.674734709,0.739824554,0.737758104,0.656087364,0.779843529,0.781393803,0.760297624,0.770687656,0.776733477,0.742959874,0.778605794,0.790149989,0.763062372,0.787254716,0.793785347,0.773042273,0.745775126,2.638906229,2.227664025,0.176031411,0.175430988,0.844161873,19.25,1.336805556,jja,238.4,4.089193825,jja,Siliciclastic sedimentary rocks,0.908354932,Carbonate sedimentary rocks,0.091645068,0.091645068,0.1287,-15.806,1.054247729,0.399501778,0.898937535,0.828458189,0.208667504,0.567136507,2.023487044,0,0,0,0,0,175.5,4,"WHITE RIVER NEAR WHITEHALL, MI",33.24,1.500000015,0.40421737,5.242459988,0.66586565,78.14629917,12.09857371,6.537560203,0,3.190889116,0,43.46418,-86.23257,244.61,6.17213,1048.28,1022.74,0.7431,3.695590255,3.207825181,0.793074576,0.475676368,0.501507491,    cropland/natural vegetation mosaic,0.188997674,1.775744445,0.194871795,-0.021501172
82,7066000,0.717566541,0.757683658,0.648389322,0.670950808,0.688777617,0.738947712,0.70283144,0.744274297,0.720476837,0.716141813,0.758131804,0.749952269,0.718082075,0.751213478,0.709924476,0.808925227,0.776215607,0.770238964,0.776917172,0.76257682,0.763834788,0.479419226,0.61521882,0.697407248,0.384069382,0.737223064,0.747365229,3.287924709,2.753928364,0.05814903,0.056231314,0.837588633,26.9,1.271867612,mam,279.55,5.793782383,jja,Carbonate sedimentary rocks,0.636085187,Siliciclastic sedimentary rocks,0.363914813,0.636085187,0.1364,-12.055,1.168394691,0.355359321,1.168482751,0.589871241,1.320219025,0.306547672,3.2977098,7.7,1.790697674,0,0,0,175.45,11,"Jacks Fork at Eminence, MO",2.24872449,1.459288591,0.470688679,0.591005749,0.688460465,15.28462033,49.16735207,34.07340648,0,0,0,37.15408,-91.35816,343.23,10.30686,1053.5,1050.66,0.693,4.614631307,4.071827363,0.844997813,0.478574462,0.747145083,    Deciduous Broadleaf Forest,0.187471451,1.873572541,0.037917638,0.109294336
83,2479560,0.72240996,0.808598701,0.825634465,0.785910329,0.645323699,0.750627773,0.736170904,0.675952163,0.751206144,0.671609145,0.762479522,0.791040658,0.823740979,0.810679203,0.784430364,0.812073157,0.819061997,0.804368736,0.823394513,0.83953721,0.827474604,0.837529159,0.800450888,0.847627946,0.786447317,0.826062729,0.839945865,4.649990418,3.185097139,-0.024360522,0.000888184,0.684968538,20.1,1.292604502,djf,247.05,4.882411067,son,Unconsolidated sediments,1,,0,0,0.2379,-12.3745,1.768435023,0.380309391,1.594108039,0.494979431,1.792170676,0.196825575,6.389260981,11.8,3.6875,73.55,11.14393939,0,159.1,3,ESCATAWPA RIVER NEAR AGRICOLA MS,30.44175716,1.500000015,0.42102923,2.298826722,0.626086381,54.73792918,28.2615551,16.87273044,0,0,0,30.80908,-88.45863,64.68,6.14661,1454.33,1455.83,0.8849,4.447172661,2.670800374,0.803758745,0.15662867,0.7914111,    Woody Savannas,0.174224699,1.90059185,0.04988345,-0.017035764
84,4056500,0.723900138,0.801687595,0.813872304,0.707308234,0.743137118,0.697547609,0.715429685,0.726109634,0.72806983,0.745440821,0.72815817,0.822396915,0.848720607,0.789450714,0.747749679,0.751724484,0.805790209,0.812215797,0.835452351,0.855308782,0.784173798,0.84932747,0.792643823,0.816965461,0.792040165,0.813764724,0.806754207,2.396021903,2.035150418,0.208487829,0.277927594,0.849387234,17.05,1.192307692,son,224.4,3.780960404,mam,Carbonate sedimentary rocks,0.757852576,Siliciclastic sedimentary rocks,0.183082225,0.757852576,0.0767,-12.8981,1.101840785,0.459862568,1.050671984,0.714605787,1.023994846,0.382862675,2.956596798,0.6,6,0,0,0,189.6,4,"MANISTIQUE RIVER NEAR MANISTIQUE, MI",42.70918678,1.490581162,0.558548354,9.395791092,0.861233856,54.66127217,5.318927501,2.479388688,2.119490778,33.56487228,3.101766896,46.03053,-86.16125,232.99,4.97773,2945.89,2984.03,0.9888,4.398002519,3.728642179,0.826760401,0.42919931,0.786394561,    Mixed Forests,,,0.573737374,-0.012184709
85,1543500,0.72684126,0.723605541,0.707416969,0.725672717,0.692721244,0.709350904,0.754083349,0.717133499,0.717732158,0.732237642,0.765798567,0.725042771,0.725983618,0.743221995,0.73049365,0.727341182,0.712935376,0.68414631,0.739679428,0.723636218,0.73224495,0.714678684,0.700400984,0.668024162,0.665706787,0.711537145,0.743106818,3.4089295,2.283926448,0.170438379,0.181653611,0.669983479,17.1,1.092651757,jja,210.65,3.022238164,son,Siliciclastic sedimentary rocks,1,,0,0,0.2146,-14.3537,1.630548211,0.478316789,1.796690946,0.482957364,2.05031437,0.06191215,5.679407877,8.45,2.139240506,89.8,15.75438596,0,163.75,2,"Sinnemahoning Creek at Sinnemahoning, PA",1.020021452,1.455897777,0.448123663,1.353188264,0.635270959,35.59339992,47.29924085,17.11813287,0,0,0,41.31728,-78.10306,547.44,31.28232,1778.26,1778.96,0.9878,5.123423743,4.570163491,0.894548372,0.524107205,0.995011744,    Deciduous Broadleaf Forest,0.189950117,1.997505872,0.194871795,0.016188572
86,7067000,0.727322447,0.774498699,0.693817734,0.708138128,0.698228048,0.740226604,0.706513028,0.729022664,0.737051319,0.733659915,0.765739867,0.76998581,0.754754184,0.729075609,0.713434515,0.82306818,0.819290752,0.785981144,0.800399397,0.76722816,0.698390502,0.635488711,0.69308644,0.797697802,0.392701142,0.767732763,0.798216354,3.44280219,2.757459576,0.017217224,0.055720413,0.800934652,25.1,1.251870324,mam,274.7,5.375733855,son,Carbonate sedimentary rocks,0.527255314,Siliciclastic sedimentary rocks,0.462033271,0.527255314,0.1573,-12.131,1.207189953,0.350641683,1.256807254,0.679047591,1.291561375,0.387040723,3.104201614,3.05,1.794117647,0,0,0,178.9,11,"Current River at Van Buren, MO",2.119987518,1.484215731,0.469624417,0.59081599,0.701316441,15.82201268,48.93185796,34.8873637,0,0,0,36.99138,-91.01351,325.61,11.97771,4349.01,4315.66,0.7931,4.829520607,4.275783873,0.859879552,0.486571179,0.824853566,    Deciduous Broadleaf Forest,0.188248536,1.912426783,0.104895105,0.080680965
87,3182500,0.728566356,0.760735631,0.765427616,0.735702098,0.675447741,0.722345047,0.736413795,0.739319602,0.729050724,0.750481322,0.739770518,0.738270712,0.760679885,0.776614007,0.751255713,0.769573365,0.774912082,0.757542782,0.7570365,0.748105608,0.783258594,0.795449925,0.774668125,0.693152514,0.769049173,0.78179209,0.777944899,3.55233128,2.51935243,0.037523012,0.170253081,0.709211003,17.7,1.164473684,mam,212.8,3.219364599,son,Siliciclastic sedimentary rocks,0.866232228,Carbonate sedimentary rocks,0.096810833,0.096810833,0.1711,-14.9304,1.672218228,0.470738255,1.909879456,0.451749432,1.358595519,0.068469773,6.004548142,12.6,1.8,110.85,14.58552632,0,161.8,5,"GREENBRIER RIVER AT BUCKEYE, WV",1.121256039,0.920461239,0.453842923,1.169191412,0.385822585,30.03537253,48.01093826,16.89598847,0,0,4.366649497,38.18595,-80.13062,934.51,59.7077,1364.97,1364.86,0.9922,4.78690397,4.16475596,0.874162207,0.48408969,0.996738323,    Deciduous Broadleaf Forest,0.190195701,2.001304671,0.234498834,-0.004691985
88,5466500,0.730121562,0.762381949,0.74357167,0.709097559,0.748411907,0.717903979,0.706611755,0.734601938,0.750109912,0.732401697,0.741833753,0.747551835,0.774206021,0.798427941,0.715144583,0.78324108,0.729848466,0.780770531,0.769865135,0.796950686,0.767469634,0.712426677,0.698481279,0.733412173,0.732216941,0.802152814,0.705463158,2.730429843,2.441439083,0.409918999,0.107102802,0.894159244,22.55,1.266853933,jja,259.6,5.050583658,djf,Siliciclastic sedimentary rocks,0.640842668,Mixed sedimentary rocks,0.326072191,0.033085141,0.1614,-15.5393,0.82251887,0.301241532,1.6124108,0.523850888,2.058313294,0.0488648,3.123098077,16.5,3.235294118,101.95,21.02061856,0,201.75,7,"EDWARDS RIVER NEAR NEW BOSTON, IL",38.10032715,1.500000015,0.47326129,0.663955267,0.677781999,15.19900727,56.67054478,24.5796463,0,0,3.636810917,41.18698,-90.96737,222.09,4.95695,1151.57,1163.86,0.0954,2.532295674,2.336498579,0.759089343,0.589845886,0.959874083,    Croplands,0.18,1.5,0.328205128,0.018810279
89,11522500,0.731833411,0.760820327,0.800796559,0.752861843,0.725968726,0.704085752,0.719604179,0.773002145,0.655859465,0.789598744,0.733686438,0.785533234,0.745887973,0.775571557,0.793802492,0.800727479,0.791334644,0.698807469,0.694897771,0.8158743,0.802954097,0.7465249,0.805818099,0.819533539,0.786751496,0.813070065,0.815845974,3.135530459,3.258590691,-1.053256924,0.249129777,1.039247022,22.7,1.570934256,djf,260.85,7.728888889,jja,Siliciclastic sedimentary rocks,0.479067102,Intermediate plutonic rocks,0.27172203,0.002438071,0.0803,-14.935,2.176660664,0.694192161,2.497305465,0.649928968,1.476078987,0.166452554,6.635438432,5.3,2.585365854,110.85,31.67142857,0,167.95,18,SALMON R A SOMES BAR CA,0.636304063,0.706560816,0.427086974,2.137563467,0.2859153,50.74303476,34.201173,14.54277495,0,0,0.638206486,41.37763,-123.47756,1279.3,152.80074,1943.12,1946.3,0.9907,3.610957937,2.056403305,0.81225611,0.185545621,0.990774303,    Evergreen Needleleaf Forest,0.169541378,1.797232291,0.01041181,-0.039976232
90,2315500,0.733433497,0.823426453,0.766687818,0.73660716,0.75250523,0.699407031,0.711923504,0.717534683,0.805687018,0.688996998,0.754806351,0.840985069,0.800734228,0.79771319,0.731652732,0.890623426,0.864409584,0.82414732,0.837146075,0.77463645,0.770524123,0.754944478,0.830313331,0.827001535,0.736523009,0.630007999,0.809551619,3.667278576,3.708536345,0.277035736,0.000242633,1.011250241,21.05,1.260479042,jja,249.65,5.018090452,mam,Unconsolidated sediments,0.866708418,Siliciclastic sedimentary rocks,0.132503555,0,0.2452,-12.269,0.592680943,0.161613286,1.751108832,0.571318502,3.049390965,0.008771575,2.598778312,27.75,26.42857143,148.05,63,0,179.7,3,"SUWANNEE RIVER AT WHITE SPRINGS, FLA.",49.48298899,1.500000015,0.445258535,5.919934215,0.713497755,71.20987167,9.801372895,7.50969086,0.156882262,11.16097883,0,30.32578,-82.73818,39.99,2.02123,6136.26,5915.63,0.9266,4.820207649,2.400555376,0.82740955,0.088726278,0.523680646,    Evergreen Broadleaf Forest,,,0.082983683,0.056738635
91,1144000,0.734022672,0.783095884,0.762364159,0.746267431,0.699930768,0.748531789,0.768149092,0.681741055,0.712275136,0.768854583,0.746431525,0.790192162,0.788563762,0.809914913,0.775754527,0.796334194,0.748209075,0.739273795,0.816524644,0.735828528,0.807931107,0.709007818,0.783912375,0.715896366,0.776394301,0.783968984,0.785973791,3.420859685,2.157740342,0.191150164,0.248466349,0.630759675,19.05,1.133928571,jja,225.15,3.315905744,mam,Metamorphics,0.663469278,Carbonate sedimentary rocks,0.32370672,0.32370672,0.0273,-13.3802,1.858755088,0.543359056,1.519482275,0.562748927,1.72902621,0.237791662,5.983056874,5.8,1.8125,42,10.12048193,0,181.5,1,"WHITE RIVER AT WEST HARTFORD, VT",2.106799451,1.348786704,0.436028932,1.876624414,0.566679606,44.9595193,41.25753101,13.08239523,0,0,0.53283543,43.71424,-72.41815,459.8,60.29261,1790.24,1780.65,0.9813,5.164034451,4.495081274,0.897221568,0.492946827,0.731155977,    Deciduous Broadleaf Forest,0.196029823,1.97766995,0.160528361,0.020731725
92,3164000,0.739703058,0.78593661,0.777498962,0.750260613,0.710875659,0.733334194,0.74804673,0.729907656,0.717707613,0.766812515,0.760679483,0.823089996,0.751712785,0.765100543,0.765664494,0.799457067,0.793631143,0.765741568,0.823095285,0.762130031,0.816579283,0.720040695,0.815326496,0.76641527,0.818981805,0.787732118,0.732785996,3.740510609,2.668293854,0.101946052,0.083995897,0.713350163,19.7,1.172619048,mam,235.4,3.966301601,son,Metamorphics,0.720980819,Acid plutonic rocks,0.200737153,0,0.0225,-14.0123,1.545479201,0.413173324,1.380941382,0.690426959,2.056072301,0.445940705,3.736886997,1.65,1.375,2.75,6.875,0,174.5,5,"NEW RIVER NEAR GALAX, VA",1.044690164,1.407256425,0.438833683,1.399941418,0.610181699,40.98691384,37.45518223,21.52675625,0,0,0,36.64735,-80.97897,766.6,45.80251,2952.74,2963.7,0.9348,4.622543234,3.809423087,0.85271197,0.411461621,0.684223332,    Deciduous Broadleaf Forest,0.18727402,1.847663213,0.645376845,0.008437648
93,2371500,0.744762502,0.788713607,0.713704195,0.755086255,0.721625464,0.765857315,0.743179302,0.737753853,0.773281177,0.700664832,0.760651815,0.81733599,0.828389656,0.825359544,0.808649616,0.751957599,0.715801061,0.772625694,0.789589697,0.668827838,0.681792372,0.731674413,0.741069859,0.749624393,0.631249599,0.690629145,0.814765938,3.969983573,3.147583012,-0.045316595,0.00401714,0.792845349,22.4,1.188328912,djf,264.55,4.991509434,son,Unconsolidated sediments,0.980385221,Carbonate sedimentary rocks,0.011947483,0.011947483,0.2036,-13.1163,1.153419362,0.290535046,1.834661026,0.523492856,1.486906495,0.064344223,4.049901119,10.1,3.960784314,102.15,20.02941176,0,164.7,3,CONECUH RIVER AT BRANTLEY AL,5.055681818,1.500000015,0.420600746,2.110549983,0.555049986,50.0424856,21.5632807,16.63241883,0,0.240425046,11.46526961,31.5735,-86.25162,125.86,7.42604,1292.79,1257.42,0.6862,4.165486374,2.972156698,0.792318914,0.259565777,0.789594918,    Woody Savannas,0.177476136,1.828508002,0.01041181,0.075009412
94,2350900,0.752310304,0.816992591,0.801394275,0.766357488,0.783787495,0.749315871,0.729088092,0.744933358,0.786301349,0.708174247,0.750524529,0.839122508,0.764381951,0.817736807,0.764431286,0.851391664,0.846836049,0.839120209,0.812920252,0.765685784,0.790808176,0.81836779,0.833712625,0.785518511,0.825722838,0.789310759,0.802027719,3.635820671,3.156484257,-0.050833315,0.001767718,0.868162801,22.1,1.238095238,djf,269.05,5.291052114,son,Unconsolidated sediments,0.911789317,Siliciclastic sedimentary rocks,0.076778876,0.010165332,0.2325,-12.5837,0.95061719,0.261458767,1.668211263,0.622683344,1.911898861,0.134773852,2.813762604,3.15,3,43.35,11.71621622,0,162.3,3,"KINCHAFOONEE CREEK NEAR DAWSON, GA",1.196635121,1.500000015,0.406461771,2.991529071,0.599086314,64.54191974,16.854672,18.61811524,0,0,0,31.76444,-84.25333,139.77,6.74759,1365.12,1365.59,0.3941,3.233226824,2.264989101,0.728975209,0.258408939,0.786239606,    Woody Savannas,0.167882773,1.710750257,0.328205128,0.015598316
95,7301500,0.75320515,0.620312174,0.678979416,0.68941958,0.772691476,0.814619891,0.777658226,0.779245986,0.640177433,0.813770844,0.738057761,0.506361365,0.755721451,0.630346661,0.609757825,0.566638278,0.716577324,0.431726912,0.745367575,0.748522247,0.661718148,0.802057015,0.366060666,0.765071934,0.627680538,0.751067743,0.709657035,1.72773306,3.099671513,0.55267975,0.069424273,1.794068531,25.35,1.38147139,jja,297.65,7.843214756,djf,Unconsolidated sediments,0.819016678,Siliciclastic sedimentary rocks,0.114868091,0,0.2127,-13.3382,0.04705254,0.027233686,1.556188395,0.538401518,2.019104464,0,0.127142459,7.15,2.6,96.4,24.71794872,0.051882272,190.05,11,"North Fork Red River near Carter, OK",28.89492754,1.459330309,0.423780659,1.400757126,0.594004704,48.28336859,23.68935011,20.88445664,0,0,7.128734627,35.16811,-99.50731,841.43,9.12835,6885.07,6885.01,0.0008,0.900953205,0.656207344,0.401804031,0.222052108,0.989357094,    Grasslands,0.120638574,1.5,0.234498834,-0.058667242
96,2108000,0.753763671,0.781494078,0.800191094,0.823268395,0.717051018,0.794168498,0.827573356,0.689651,0.765659179,0.663697576,0.749040345,0.773089141,0.781595091,0.788254802,0.793450146,0.78335842,0.809303257,0.76727889,0.755622874,0.781343634,0.761162256,0.830932526,0.77475088,0.832279494,0.754019705,0.793058292,0.873981962,3.810368241,3.207837536,0.275438917,0.009281926,0.841870741,21.2,1.288753799,jja,261.05,4.772394881,son,Unconsolidated sediments,0.931107646,Carbonate sedimentary rocks,0.068892354,0.068892354,0.209,-12.9173,1.1255423,0.295389377,1.771085528,0.500014585,1.95289241,0.045206496,3.660167304,8.65,5.766666667,92.7,16.12173913,0,175.45,3,"NORTHEAST CAPE FEAR RIVER NEAR CHINQUAPIN, NC",29.43752759,1.500000015,0.409908983,2.972384238,0.599144559,62.16134105,18.70369867,15.21899388,0,0.411204927,3.487812806,34.82889,-77.83222,31.61,3.14028,1569.48,1550.74,0.4232,2.637028498,1.982284258,0.718475187,0.315517397,0.64419068,    cropland/natural vegetation mosaic,0.178309709,1.566019388,0.645376845,-0.018697016
